frame,object_id,x,y,w,h,confidence,class_id,visibility
8163,46,50,638,47,98,1,1,1
8164,46,48,639,48,99,1,1,1
8165,46,46,639,49,101,1,1,1
8166,46,44,639,47,103,1,1,1
8167,46,42,640,49,103,1,1,1
8168,46,41,640,50,104,1,1,1
8169,46,40,641,51,102,1,1,1
8170,46,39,642,52,101,1,1,1
8171,46,37,641,53,102,1,1,1
8172,46,36,641,50,102,1,1,1
8173,46,35,642,49,102,1,1,1
8174,46,35,642,45,102,1,1,1
8175,46,34,642,43,102,1,1,1
8176,46,33,642,42,103,1,1,1
8177,46,32,642,41,103,1,1,1
8178,46,30,644,42,103,1,1,1
8179,46,30,645,43,103,1,1,1
8180,46,29,645,45,106,1,1,1
8181,46,27,646,45,106,1,1,1
8182,46,28,647,44,106,1,1,1
8183,46,27,648,44,107,1,1,1
8184,46,27,648,45,111,1,1,1
8185,46,23,648,48,110,1,1,1
8186,46,24,649,47,108,1,1,1
8187,46,22,649,49,108,1,1,1
8188,46,23,651,48,105,1,1,1
8189,46,19,651,52,106,1,1,1
8190,46,19,652,52,104,1,1,1
8191,46,20,651,51,105,1,1,1
8192,46,20,652,51,105,1,1,1
8193,46,20,653,50,105,1,1,1
8194,46,20,654,49,106,1,1,1
8195,46,21,655,48,107,1,1,1
8196,46,21,656,47,107,1,1,1
8197,46,21,656,46,108,1,1,1
8198,46,20,658,46,107,1,1,1
8199,46,19,659,45,108,1,1,1
8200,46,18,660,46,108,1,1,1
8201,46,17,661,47,107,1,1,1
8202,46,17,662,45,106,1,1,1
8203,46,14,662,47,106,1,1,1
8204,46,13,662,46,106,1,1,1
8205,46,12,662,46,106,1,1,1
8206,46,11,663,46,105,1,1,1
8207,46,9,663,48,106,1,1,1
8208,46,5,663,50,106,1,1,1
8209,46,3,663,51,106,1,1,1
8210,46,1,663,52,107,1,1,1
8211,46,0,663,52,109,1,1,1
8212,46,0,663,52,111,1,1,1
8213,46,0,664,52,110,1,1,1
8214,46,0,664,51,111,1,1,1
8215,46,0,666,51,110,1,1,1
8216,46,0,668,51,108,1,1,1
8217,46,0,669,50,110,1,1,1
8218,46,0,670,50,111,1,1,1
8219,46,0,671,50,111,1,1,1
8220,46,0,671,50,113,1,1,1
8221,46,0,671,50,114,1,1,1
8222,46,0,671,50,114,1,1,1
8223,46,0,672,49,113,1,1,1
8224,46,0,672,49,113,1,1,1
8225,46,0,672,49,112,1,1,1
8226,46,0,673,49,111,1,1,1
8227,46,0,674,48,110,1,1,1
8228,46,0,674,48,111,1,1,1
8229,46,0,675,48,113,1,1,1
8230,46,0,676,47,113,1,1,1
8231,46,0,677,45,113,1,1,1
8232,46,0,677,45,114,1,1,1
8233,46,0,679,45,115,1,1,1
8234,46,1,681,43,111,1,1,1
8235,46,0,683,45,110,1,1,1
8236,46,0,685,42,111,1,1,1
8237,46,0,687,39,111,1,1,1
8238,46,0,687,38,113,1,1,1
8239,46,0,687,37,113,1,1,1
8240,46,0,687,36,113,1,1,1
8241,46,0,688,34,112,1,1,1
8242,46,0,687,33,113,1,1,1
8243,46,0,687,33,113,1,1,1
8244,46,0,688,32,113,1,1,1
8245,46,0,688,31,113,1,1,1
8246,46,0,689,31,113,1,1,1
8247,46,0,689,30,115,1,1,1
8248,46,0,690,30,116,1,1,1
8249,46,0,690,30,118,1,1,1
8250,46,0,690,30,119,1,1,1
8251,46,0,692,31,118,1,1,1
8252,46,0,693,31,117,1,1,1
8253,46,0,693,31,118,1,1,1
8254,46,0,693,31,121,1,1,1
8255,46,0,694,30,120,1,1,1
8256,46,0,694,29,120,1,1,1
8257,46,0,704,25,110,1,1,1
8258,46,0,707,25,106,1,1,1
8259,46,0,709,23,104,1,1,1
8260,46,0,710,21,103,1,1,1
8261,46,0,712,19,102,1,1,1
8262,46,0,711,18,103,1,1,1
8263,46,0,712,17,102,1,1,1
8264,46,0,715,14,99,1,1,1
8265,46,0,717,14,97,1,1,1
8266,46,0,719,13,95,1,1,1
8267,46,0,724,13,91,1,1,1
8268,46,0,727,13,88,1,1,1
7404,114,359,434,37,91,1,1,1
7405,114,357,434,39,91,1,1,1
7406,114,356,434,41,90,1,1,1
7407,114,355,434,40,90,1,1,1
7408,114,356,434,39,90,1,1,1
7409,114,355,434,40,91,1,1,1
7410,114,356,434,38,91,1,1,1
7411,114,357,434,38,91,1,1,1
7412,114,357,435,37,90,1,1,1
7413,114,358,435,36,90,1,1,1
7414,114,357,435,36,90,1,1,1
7415,114,356,434,37,91,1,1,1
7416,114,357,434,36,91,1,1,1
7417,114,357,434,36,90,1,1,1
7418,114,355,435,39,89,1,1,1
7419,114,355,434,39,90,1,1,1
7420,114,354,434,40,90,1,1,1
7421,114,354,435,39,89,1,1,1
7422,114,354,435,39,89,1,1,1
7423,114,353,435,40,89,1,1,1
7424,114,352,435,39,88,1,1,1
7425,114,352,435,37,89,1,1,1
7426,114,351,436,36,88,1,1,1
7427,114,351,436,35,88,1,1,1
7428,114,351,436,34,88,1,1,1
7429,114,351,436,38,89,1,1,1
7430,114,351,436,39,89,1,1,1
7431,114,351,436,40,89,1,1,1
7432,114,351,436,40,89,1,1,1
7433,114,351,436,41,89,1,1,1
7434,114,350,436,41,89,1,1,1
7435,114,350,436,41,88,1,1,1
7436,114,350,436,41,87,1,1,1
7437,114,350,436,40,87,1,1,1
7438,114,349,436,41,87,1,1,1
7439,114,349,436,38,87,1,1,1
7440,114,349,436,34,86,1,1,1
7441,114,348,435,36,87,1,1,1
7442,114,348,435,34,87,1,1,1
7443,114,347,435,34,87,1,1,1
7444,114,348,436,31,86,1,1,1
7445,114,348,436,30,85,1,1,1
7446,114,349,436,30,85,1,1,1
7447,114,349,436,30,85,1,1,1
7448,114,348,437,29,84,1,1,1
7449,114,345,440,30,82,1,1,1
7450,114,344,441,29,81,1,1,1
7451,114,344,443,28,79,1,1,1
7452,114,344,442,28,80,1,1,1
7453,114,343,442,30,80,1,1,1
7454,114,344,442,29,80,1,1,1
7455,114,344,443,28,79,1,1,1
7456,114,344,444,27,77,1,1,1
7457,114,344,445,25,76,1,1,1
7458,114,344,446,24,75,1,1,1
7459,114,343,448,24,73,1,1,1
7460,114,343,448,24,73,1,1,1
7461,114,343,450,23,71,1,1,1
7462,114,343,450,23,71,1,1,1
7463,114,343,451,22,70,1,1,1
7464,114,343,450,22,71,1,1,1
7465,114,343,448,23,73,1,1,1
7466,114,343,448,23,73,1,1,1
7467,114,343,447,24,74,1,1,1
7468,114,343,447,24,74,1,1,1
7469,114,343,448,24,73,1,1,1
7470,114,343,448,24,73,1,1,1
7471,114,343,449,24,72,1,1,1
7472,114,343,449,24,72,1,1,1
7473,114,343,450,24,71,1,1,1
7474,114,343,451,24,70,1,1,1
7475,114,343,452,25,69,1,1,1
7476,114,343,452,24,69,1,1,1
7477,114,343,452,24,69,1,1,1
7478,114,343,452,24,69,1,1,1
7479,114,343,452,24,69,1,1,1
7480,114,343,451,24,70,1,1,1
7481,114,343,450,24,71,1,1,1
7482,114,343,450,24,71,1,1,1
7483,114,343,450,24,71,1,1,1
7484,114,343,450,24,71,1,1,1
7485,114,343,450,24,71,1,1,1
7486,114,343,450,24,71,1,1,1
7487,114,343,450,24,71,1,1,1
7488,114,343,450,24,71,1,1,1
7489,114,343,450,24,71,1,1,1
7490,114,343,450,24,71,1,1,1
7491,114,343,450,24,71,1,1,1
7492,114,343,450,24,71,1,1,1
7493,114,343,450,24,71,1,1,1
7494,114,342,451,25,70,1,1,1
7495,114,342,451,25,70,1,1,1
7496,114,342,450,25,71,1,1,1
7497,114,342,449,25,72,1,1,1
7498,114,343,449,24,72,1,1,1
7499,114,343,449,24,72,1,1,1
7500,114,343,449,24,72,1,1,1
7501,114,343,450,23,71,1,1,1
7502,114,343,449,24,72,1,1,1
7503,114,343,449,23,72,1,1,1
7504,114,343,449,23,72,1,1,1
7505,114,342,449,24,72,1,1,1
7506,114,342,450,24,71,1,1,1
7507,114,342,449,23,72,1,1,1
7508,114,342,448,23,73,1,1,1
7509,114,342,448,22,73,1,1,1
7510,114,342,449,22,72,1,1,1
7511,114,342,448,23,73,1,1,1
7512,114,342,449,23,72,1,1,1
7513,114,342,449,23,72,1,1,1
7514,114,342,449,23,72,1,1,1
7515,114,342,448,23,73,1,1,1
7516,114,342,448,24,72,1,1,1
7517,114,342,448,24,73,1,1,1
7518,114,342,448,25,73,1,1,1
7519,114,342,445,25,76,1,1,1
7520,114,342,443,26,78,1,1,1
7521,114,342,442,26,79,1,1,1
7522,114,342,443,25,78,1,1,1
7523,114,342,441,26,80,1,1,1
7524,114,342,441,26,80,1,1,1
7525,114,342,437,28,84,1,1,1
7526,114,343,435,32,86,1,1,1
7527,114,343,434,33,87,1,1,1
7528,114,342,435,32,86,1,1,1
7529,114,342,434,33,87,1,1,1
7530,114,343,435,33,86,1,1,1
7531,114,343,436,33,85,1,1,1
7532,114,342,436,32,85,1,1,1
7533,114,342,436,32,85,1,1,1
7534,114,342,437,31,84,1,1,1
7535,114,341,437,30,84,1,1,1
7536,114,340,437,30,84,1,1,1
7537,114,339,435,30,86,1,1,1
7538,114,339,434,30,87,1,1,1
7539,114,338,434,31,87,1,1,1
7540,114,338,434,31,87,1,1,1
7541,114,337,434,31,87,1,1,1
7542,114,337,434,31,87,1,1,1
7543,114,336,434,32,87,1,1,1
7544,114,336,435,32,86,1,1,1
7545,114,336,436,32,85,1,1,1
7546,114,336,436,32,85,1,1,1
7547,114,336,437,32,85,1,1,1
7548,114,337,439,31,82,1,1,1
7549,114,337,439,31,82,1,1,1
7550,114,336,438,32,84,1,1,1
7551,114,336,438,33,83,1,1,1
7552,114,336,437,34,85,1,1,1
7553,114,337,437,33,85,1,1,1
7554,114,337,437,33,85,1,1,1
7555,114,338,438,32,83,1,1,1
7556,114,336,438,34,83,1,1,1
7557,114,341,439,30,83,1,1,1
7558,114,341,440,31,82,1,1,1
7559,114,343,442,28,80,1,1,1
7560,114,337,440,32,81,1,1,1
7561,114,337,443,33,79,1,1,1
7562,114,334,444,37,78,1,1,1
7563,114,332,444,40,78,1,1,1
7564,114,330,442,40,80,1,1,1
7565,114,332,443,38,79,1,1,1
7566,114,329,442,36,79,1,1,1
7567,114,342,446,30,75,1,1,1
7568,114,348,448,26,73,1,1,1
7569,114,350,450,25,72,1,1,1
7570,114,351,450,24,71,1,1,1
7571,114,352,448,23,73,1,1,1
7572,114,353,447,23,74,1,1,1
7573,114,353,447,23,74,1,1,1
7574,114,353,445,24,76,1,1,1
7575,114,353,442,25,79,1,1,1
7576,114,353,443,26,78,1,1,1
7577,114,354,440,27,81,1,1,1
7578,114,354,439,27,82,1,1,1
7579,114,354,437,29,85,1,1,1
7580,114,353,438,29,84,1,1,1
7581,114,353,435,35,87,1,1,1
7582,114,353,433,35,89,1,1,1
7583,114,352,433,38,89,1,1,1
7584,114,351,434,39,88,1,1,1
7585,114,352,435,38,87,1,1,1
7586,114,350,435,38,87,1,1,1
7587,114,350,437,34,85,1,1,1
7588,114,349,438,33,84,1,1,1
7589,114,349,438,34,84,1,1,1
7590,114,349,438,34,84,1,1,1
7591,114,348,439,35,83,1,1,1
7592,114,348,440,34,82,1,1,1
7593,114,347,442,35,80,1,1,1
7594,114,347,443,35,79,1,1,1
7595,114,348,442,34,80,1,1,1
7596,114,351,442,32,80,1,1,1
7597,114,351,443,32,79,1,1,1
7598,114,352,443,30,79,1,1,1
7599,114,346,441,26,77,1,1,1
7600,114,343,442,26,74,1,1,1
7601,114,340,441,29,76,1,1,1
7602,114,340,441,29,75,1,1,1
7603,114,340,443,27,72,1,1,1
7604,114,339,446,26,68,1,1,1
7605,114,338,447,27,65,1,1,1
7606,114,337,446,27,69,1,1,1
7607,114,338,444,29,71,1,1,1
7608,114,337,444,29,72,1,1,1
7609,114,336,445,29,69,1,1,1
7610,114,337,444,28,69,1,1,1
7611,114,338,440,26,71,1,1,1
7612,114,339,439,29,75,1,1,1
7613,114,340,438,30,75,1,1,1
7614,114,340,442,27,67,1,1,1
7622,114,333,443,32,68,1,1,1
7623,114,334,443,30,67,1,1,1
7624,114,335,442,29,67,1,1,1
7625,114,334,442,30,68,1,1,1
7626,114,333,443,31,67,1,1,1
7627,114,332,443,31,68,1,1,1
7628,114,332,442,32,69,1,1,1
7629,114,331,442,32,69,1,1,1
7630,114,331,442,32,69,1,1,1
7631,114,331,441,30,70,1,1,1
7632,114,332,441,28,69,1,1,1
7633,114,332,442,28,68,1,1,1
7634,114,332,442,28,68,1,1,1
7635,114,332,441,28,69,1,1,1
7636,114,332,441,28,69,1,1,1
7637,114,331,442,29,69,1,1,1
7638,114,331,442,29,69,1,1,1
7639,114,331,443,29,68,1,1,1
7640,114,332,444,29,67,1,1,1
7641,114,332,445,29,67,1,1,1
7642,114,332,445,29,67,1,1,1
7643,114,332,446,29,66,1,1,1
7644,114,332,447,29,65,1,1,1
7645,114,332,446,30,67,1,1,1
7646,114,332,446,30,68,1,1,1
7647,114,332,446,30,68,1,1,1
7648,114,332,445,30,69,1,1,1
7649,114,332,446,31,68,1,1,1
7650,114,333,446,30,68,1,1,1
7651,114,332,446,31,68,1,1,1
7652,114,333,446,30,68,1,1,1
7653,114,334,447,29,67,1,1,1
7654,114,333,447,31,69,1,1,1
7655,114,334,447,29,69,1,1,1
7656,114,335,447,29,70,1,1,1
7657,114,334,448,30,70,1,1,1
7658,114,334,448,30,70,1,1,1
7659,114,335,449,29,66,1,1,1
7660,114,325,450,39,68,1,1,1
7661,114,326,449,38,73,1,1,1
7662,114,329,450,35,79,1,1,1
7663,114,332,450,32,81,1,1,1
7664,114,328,450,36,82,1,1,1
7665,114,324,450,39,81,1,1,1
7666,114,323,450,40,81,1,1,1
7667,114,320,449,44,81,1,1,1
7675,114,329,452,32,83,1,1,1
7676,114,329,452,33,83,1,1,1
7677,114,326,451,44,79,1,1,1
7678,114,326,451,43,77,1,1,1
7679,114,327,451,43,81,1,1,1
7680,114,329,452,37,82,1,1,1
7681,114,328,452,35,82,1,1,1
7682,114,329,452,33,83,1,1,1
7683,114,330,452,33,84,1,1,1
7684,114,331,452,32,84,1,1,1
7685,114,331,452,32,85,1,1,1
7686,114,331,451,31,86,1,1,1
7687,114,332,451,30,86,1,1,1
7688,114,332,452,31,85,1,1,1
7689,114,332,453,32,84,1,1,1
7690,114,332,454,31,84,1,1,1
7691,114,333,453,30,86,1,1,1
7692,114,334,451,30,88,1,1,1
7693,114,335,452,31,87,1,1,1
7694,114,335,452,31,87,1,1,1
7695,114,336,453,31,86,1,1,1
7696,114,336,454,31,85,1,1,1
7697,114,337,454,31,85,1,1,1
7698,114,337,455,31,84,1,1,1
7699,114,337,455,31,84,1,1,1
7700,114,337,456,36,83,1,1,1
7701,114,338,457,34,83,1,1,1
7702,114,338,458,31,82,1,1,1
7703,114,338,457,30,84,1,1,1
7704,114,338,457,30,84,1,1,1
7705,114,338,457,30,85,1,1,1
7706,114,338,456,31,86,1,1,1
7707,114,338,456,30,86,1,1,1
7708,114,338,457,30,85,1,1,1
7709,114,337,460,31,82,1,1,1
7710,114,336,463,30,79,1,1,1
7711,114,335,466,30,76,1,1,1
7712,114,334,467,29,75,1,1,1
7713,114,334,469,26,73,1,1,1
7714,114,333,470,26,72,1,1,1
7715,114,332,471,28,71,1,1,1
7716,114,330,470,31,73,1,1,1
7717,114,329,469,31,74,1,1,1
7718,114,330,469,29,76,1,1,1
7719,114,330,469,29,77,1,1,1
7720,114,331,469,28,74,1,1,1
7721,114,332,470,25,71,1,1,1
7722,114,332,473,24,69,1,1,1
7723,114,333,472,24,65,1,1,1
7724,114,334,472,24,63,1,1,1
7725,114,333,473,24,60,1,1,1
7726,114,333,474,24,63,1,1,1
7727,114,330,473,27,68,1,1,1
7728,114,329,473,29,70,1,1,1
7729,114,329,473,28,71,1,1,1
7730,114,330,474,27,73,1,1,1
7731,114,331,475,26,74,1,1,1
7739,114,326,477,26,74,1,1,1
7163,552,520,440,27,66,1,1,1
7164,552,519,440,28,66,1,1,1
7165,552,520,440,26,65,1,1,1
7166,552,522,439,25,66,1,1,1
7167,552,524,439,23,65,1,1,1
7168,552,525,439,23,65,1,1,1
7169,552,525,439,24,65,1,1,1
7170,552,525,439,24,64,1,1,1
7171,552,525,440,24,63,1,1,1
7172,552,526,440,23,63,1,1,1
7173,552,526,440,23,63,1,1,1
7174,552,526,439,23,65,1,1,1
7175,552,527,439,23,65,1,1,1
7176,552,528,439,22,65,1,1,1
7177,552,528,439,22,66,1,1,1
7178,552,528,440,22,64,1,1,1
7179,552,528,440,22,64,1,1,1
7180,552,528,440,21,64,1,1,1
7181,552,528,440,21,64,1,1,1
7182,552,528,440,21,65,1,1,1
7183,552,528,440,20,65,1,1,1
7184,552,528,440,20,65,1,1,1
7185,552,527,440,20,65,1,1,1
7186,552,527,440,20,64,1,1,1
7187,552,526,440,21,63,1,1,1
7188,552,525,440,22,63,1,1,1
7197,552,520,440,25,63,1,1,1
7198,552,518,441,27,61,1,1,1
7199,552,519,439,26,64,1,1,1
7200,552,520,438,24,65,1,1,1
7201,552,521,438,23,65,1,1,1
7202,552,521,438,22,64,1,1,1
7203,552,521,438,21,64,1,1,1
7204,552,521,441,21,61,1,1,1
7205,552,520,443,22,60,1,1,1
7206,552,518,443,24,60,1,1,1
7207,552,518,444,24,59,1,1,1
7810,584,240,491,31,82,1,1,1
7811,584,240,492,30,82,1,1,1
7812,584,239,494,31,81,1,1,1
7813,584,239,497,30,78,1,1,1
7814,584,238,500,30,74,1,1,1
7815,584,238,501,29,73,1,1,1
7816,584,238,501,28,72,1,1,1
7817,584,238,501,28,73,1,1,1
7818,584,238,501,27,73,1,1,1
7819,584,238,500,25,74,1,1,1
7820,584,238,501,24,74,1,1,1
7821,584,239,502,23,72,1,1,1
7822,584,239,503,23,71,1,1,1
7823,584,238,502,22,72,1,1,1
7824,584,234,501,26,75,1,1,1
7825,584,233,501,26,78,1,1,1
7826,584,234,500,25,79,1,1,1
7827,584,232,501,27,79,1,1,1
7828,584,232,502,25,79,1,1,1
7829,584,232,502,25,79,1,1,1
7830,584,229,501,27,79,1,1,1
7831,584,229,502,28,78,1,1,1
7832,584,229,502,27,79,1,1,1
7833,584,229,502,28,79,1,1,1
7834,584,227,502,29,79,1,1,1
7835,584,227,503,29,79,1,1,1
7836,584,225,501,31,81,1,1,1
7837,584,223,499,33,83,1,1,1
7838,584,222,500,34,82,1,1,1
7839,584,220,502,32,81,1,1,1
7840,584,219,505,31,78,1,1,1
7841,584,218,507,32,77,1,1,1
7842,584,220,507,29,78,1,1,1
7843,584,218,510,30,74,1,1,1
7844,584,217,511,29,74,1,1,1
7845,584,216,512,31,73,1,1,1
7846,584,216,513,32,74,1,1,1
7847,584,216,513,31,75,1,1,1
7848,584,215,513,33,76,1,1,1
7849,584,214,512,33,77,1,1,1
7850,584,212,512,34,78,1,1,1
7851,584,212,513,33,77,1,1,1
7852,584,212,513,31,77,1,1,1
7853,584,211,513,30,77,1,1,1
7854,584,210,514,30,76,1,1,1
7855,584,210,514,29,77,1,1,1
7856,584,208,515,30,76,1,1,1
7857,584,207,516,31,77,1,1,1
7858,584,207,516,31,77,1,1,1
7859,584,208,517,30,78,1,1,1
7860,584,206,517,32,78,1,1,1
7861,584,205,517,33,79,1,1,1
7862,584,206,522,31,74,1,1,1
7863,584,205,526,32,71,1,1,1
7864,584,203,524,34,74,1,1,1
7865,584,202,527,34,72,1,1,1
7866,584,201,525,35,75,1,1,1
7867,584,200,525,35,75,1,1,1
7868,584,200,524,35,75,1,1,1
7869,584,199,525,36,74,1,1,1
7870,584,198,522,32,77,1,1,1
7871,584,196,521,31,78,1,1,1
7872,584,195,520,31,81,1,1,1
7873,584,194,522,33,80,1,1,1
7874,584,192,524,34,79,1,1,1
7875,584,190,527,36,78,1,1,1
7876,584,188,529,40,78,1,1,1
7877,584,186,529,40,79,1,1,1
7878,584,185,527,40,81,1,1,1
7879,584,183,529,41,80,1,1,1
7880,584,183,530,39,79,1,1,1
7881,584,181,531,41,78,1,1,1
7882,584,181,533,40,76,1,1,1
7883,584,181,532,39,77,1,1,1
7884,584,181,531,38,78,1,1,1
7885,584,180,532,38,76,1,1,1
7886,584,181,534,34,75,1,1,1
7887,584,181,535,33,74,1,1,1
7888,584,181,533,32,77,1,1,1
7889,584,182,530,32,81,1,1,1
7890,584,182,531,31,81,1,1,1
7891,584,181,530,31,84,1,1,1
7892,584,178,533,32,81,1,1,1
7893,584,178,535,33,79,1,1,1
7894,584,177,536,33,78,1,1,1
7895,584,177,536,32,79,1,1,1
7896,584,176,535,29,80,1,1,1
7897,584,175,535,29,80,1,1,1
7898,584,174,539,28,76,1,1,1
7899,584,173,537,29,78,1,1,1
7900,584,172,537,30,78,1,1,1
7901,584,171,537,32,78,1,1,1
7902,584,170,540,32,75,1,1,1
7903,584,169,542,33,73,1,1,1
7904,584,168,542,35,73,1,1,1
7905,584,167,542,37,74,1,1,1
7906,584,167,543,35,73,1,1,1
7907,584,166,541,31,76,1,1,1
7908,584,165,540,33,79,1,1,1
7909,584,164,539,36,80,1,1,1
7910,584,163,539,36,81,1,1,1
7911,584,162,540,36,80,1,1,1
7912,584,161,540,36,80,1,1,1
7913,584,160,541,35,80,1,1,1
7914,584,157,541,37,79,1,1,1
7915,584,156,540,38,79,1,1,1
7916,584,153,540,39,79,1,1,1
7917,584,152,541,36,77,1,1,1
7918,584,151,543,36,75,1,1,1
7919,584,151,541,34,78,1,1,1
7920,584,151,541,34,78,1,1,1
7921,584,150,541,34,80,1,1,1
7922,584,150,542,35,79,1,1,1
7923,584,149,543,36,79,1,1,1
7926,584,146,550,36,75,1,1,1
7927,584,146,545,35,80,1,1,1
7928,584,145,545,36,81,1,1,1
7929,584,145,545,35,81,1,1,1
7930,584,144,546,36,81,1,1,1
7931,584,144,548,35,79,1,1,1
7932,584,143,547,35,80,1,1,1
7933,584,143,548,34,79,1,1,1
7934,584,142,547,34,80,1,1,1
7935,584,141,544,34,84,1,1,1
7936,584,140,544,32,84,1,1,1
7937,584,140,544,32,85,1,1,1
7938,584,138,544,33,84,1,1,1
7939,584,137,544,32,84,1,1,1
7940,584,137,543,32,86,1,1,1
7941,584,135,544,33,89,1,1,1
7942,584,134,545,34,89,1,1,1
7943,584,133,544,34,90,1,1,1
7944,584,132,545,35,89,1,1,1
7945,584,131,547,36,88,1,1,1
7946,584,129,547,37,87,1,1,1
7947,584,129,547,37,88,1,1,1
7948,584,128,549,37,86,1,1,1
7949,584,127,550,36,86,1,1,1
7950,584,127,550,35,85,1,1,1
7951,584,126,551,35,85,1,1,1
7952,584,125,551,35,86,1,1,1
7953,584,124,551,34,87,1,1,1
7954,584,122,552,35,87,1,1,1
7955,584,121,552,33,86,1,1,1
7956,584,121,552,32,86,1,1,1
7957,584,119,553,33,86,1,1,1
7958,584,118,554,34,85,1,1,1
7959,584,118,554,32,85,1,1,1
7960,584,116,555,34,85,1,1,1
7961,584,115,556,34,85,1,1,1
7962,584,115,556,34,86,1,1,1
7963,584,113,557,36,84,1,1,1
7964,584,112,558,36,83,1,1,1
7965,584,112,558,36,83,1,1,1
7966,584,111,559,36,82,1,1,1
7967,584,110,560,35,82,1,1,1
7968,584,108,560,36,82,1,1,1
7969,584,109,560,33,82,1,1,1
7970,584,108,559,33,84,1,1,1
7971,584,108,559,32,84,1,1,1
7972,584,107,560,32,84,1,1,1
7973,584,105,559,33,84,1,1,1
7974,584,104,560,33,84,1,1,1
7975,584,102,560,33,84,1,1,1
7976,584,101,560,34,84,1,1,1
7977,584,99,560,36,85,1,1,1
7978,584,96,561,38,85,1,1,1
7979,584,96,562,38,85,1,1,1
7980,584,95,562,38,85,1,1,1
7981,584,94,562,38,86,1,1,1
7982,584,92,562,40,86,1,1,1
7983,584,91,562,41,86,1,1,1
7984,584,90,563,42,85,1,1,1
7985,584,89,563,41,85,1,1,1
7986,584,87,563,42,85,1,1,1
7987,584,86,562,40,85,1,1,1
7988,584,84,562,38,85,1,1,1
7989,584,83,562,36,85,1,1,1
7990,584,82,562,36,85,1,1,1
7991,584,81,562,35,85,1,1,1
7992,584,80,562,35,86,1,1,1
7993,584,77,562,37,87,1,1,1
7994,584,76,562,37,86,1,1,1
7995,584,75,563,37,86,1,1,1
7996,584,74,563,38,88,1,1,1
7997,584,74,563,38,89,1,1,1
7998,584,74,564,38,89,1,1,1
7999,584,73,565,38,88,1,1,1
8000,584,73,566,38,87,1,1,1
8001,584,73,566,38,87,1,1,1
8002,584,74,566,36,88,1,1,1
8003,584,74,566,36,88,1,1,1
8004,584,73,566,38,88,1,1,1
8005,584,73,566,37,87,1,1,1
8006,584,73,566,38,88,1,1,1
8007,584,73,566,38,88,1,1,1
8008,584,73,566,38,88,1,1,1
8009,584,73,566,38,89,1,1,1
8010,584,73,567,38,88,1,1,1
8011,584,73,568,38,88,1,1,1
8012,584,73,568,37,88,1,1,1
8013,584,73,568,37,87,1,1,1
8014,584,73,568,36,88,1,1,1
8015,584,73,569,35,87,1,1,1
8016,584,73,570,35,86,1,1,1
8017,584,73,571,34,88,1,1,1
8018,584,73,571,33,89,1,1,1
8019,584,73,571,32,90,1,1,1
8020,584,72,572,32,90,1,1,1
8021,584,72,572,32,90,1,1,1
8022,584,71,573,32,89,1,1,1
8023,584,71,573,32,89,1,1,1
8024,584,70,574,33,88,1,1,1
8025,584,70,574,32,89,1,1,1
8026,584,69,575,33,89,1,1,1
8027,584,67,576,35,88,1,1,1
8028,584,67,576,35,88,1,1,1
8029,584,66,576,36,88,1,1,1
8030,584,64,576,38,87,1,1,1
8031,584,62,575,40,88,1,1,1
8032,584,61,576,39,73,1,1,1
8033,584,61,576,41,82,1,1,1
8034,584,60,576,43,85,1,1,1
8035,584,60,576,44,88,1,1,1
8036,584,59,576,46,88,1,1,1
8037,584,59,577,45,87,1,1,1
8038,584,59,579,44,87,1,1,1
8039,584,59,579,43,87,1,1,1
8040,584,59,579,44,89,1,1,1
8042,584,58,580,45,90,1,1,1
8043,584,58,581,45,90,1,1,1
8044,584,59,581,44,91,1,1,1
8045,584,59,582,44,90,1,1,1
8046,584,59,582,43,91,1,1,1
8047,584,59,581,43,92,1,1,1
8048,584,59,581,42,91,1,1,1
8049,584,58,580,40,92,1,1,1
8050,584,57,579,38,92,1,1,1
8051,584,56,579,39,93,1,1,1
8052,584,55,581,41,92,1,1,1
8053,584,55,581,40,94,1,1,1
8054,584,54,582,42,94,1,1,1
8056,584,50,584,45,93,1,1,1
8058,584,49,586,47,92,1,1,1
8061,584,48,588,46,92,1,1,1
8067,584,37,591,46,89,1,1,1
8073,584,32,591,46,89,1,1,1
8074,584,32,592,45,90,1,1,1
8075,584,31,592,48,93,1,1,1
8076,584,32,593,44,94,1,1,1
8078,584,32,593,45,96,1,1,1
8079,584,31,593,44,96,1,1,1
8080,584,31,593,44,96,1,1,1
8081,584,31,594,43,95,1,1,1
8082,584,31,594,42,95,1,1,1
8083,584,30,593,41,97,1,1,1
8084,584,30,593,39,97,1,1,1
8085,584,30,593,38,97,1,1,1
8086,584,30,593,37,96,1,1,1
8087,584,30,594,37,95,1,1,1
8088,584,29,595,38,94,1,1,1
8089,584,28,594,39,96,1,1,1
8090,584,27,595,40,95,1,1,1
8091,584,28,596,39,95,1,1,1
8092,584,31,598,36,93,1,1,1
8093,584,27,596,38,99,1,1,1
8094,584,26,594,39,104,1,1,1
8095,584,25,597,38,100,1,1,1
8096,584,24,598,39,99,1,1,1
8097,584,24,601,38,97,1,1,1
8098,584,23,603,39,96,1,1,1
8099,584,21,604,40,94,1,1,1
8100,584,25,605,36,94,1,1,1
8101,584,25,605,36,95,1,1,1
8102,584,24,605,36,95,1,1,1
8103,584,23,607,36,93,1,1,1
8104,584,23,608,35,91,1,1,1
